person_id;household_id;activity_index;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
142156;142156;6;5;6;home;50998.0;63898.0;False;False
142156;142156;7;6;7;shop;65098.0;65998.0;False;False
142156;142156;8;7;8;other;67798.0;68338.0;False;False
142156;142156;9;8;-1;home;69898.0;;False;True
142187;142187;0;-1;0;home;;23069.0;True;False
142187;142187;1;0;1;work;24089.0;36569.0;False;False
142187;142187;2;1;2;home;37469.0;51269.0;False;False
142187;142187;3;2;3;education;53789.0;62069.0;False;False
142187;142187;4;3;-1;home;64589.0;;False;True
142223;142223;0;-1;0;home;;23892.0;True;False
142223;142223;1;0;1;work;25092.0;41892.0;False;False
142223;142223;2;1;2;shop;42492.0;43692.0;False;False
142223;142223;3;2;3;leisure;43992.0;48492.0;False;False
142223;142223;4;3;4;work;48552.0;59892.0;False;False
142223;142223;5;4;5;home;61692.0;68532.0;False;False
142223;142223;6;5;6;shop;68892.0;71592.0;False;False
142223;142223;7;6;7;home;71892.0;76092.0;False;False
142223;142223;8;7;8;shop;76392.0;79092.0;False;False
142223;142223;9;8;-1;home;79392.0;;False;True
142259;142259;0;-1;0;home;;28154.0;True;False
142259;142259;1;0;1;work;33554.0;63254.0;False;False
142259;142259;2;1;-1;home;66254.0;;False;True
142274;142274;0;-1;0;home;;28651.0;True;False
142274;142274;1;0;1;work;30511.0;61111.0;False;False
142274;142274;2;1;2;home;62791.0;64051.0;False;False
142274;142274;3;2;3;leisure;64831.0;69091.0;False;False
142274;142274;4;3;-1;home;70351.0;;False;True
142304;142304;0;-1;0;home;;43663.0;True;False
142304;142304;1;0;1;work;46363.0;59863.0;False;False
142304;142304;2;1;-1;home;63463.0;;False;True
142312;142312;0;-1;0;home;;55748.0;True;False
142312;142312;1;0;1;other;56048.0;56348.0;False;False
142312;142312;2;1;-1;home;56648.0;;False;True
142355;142355;0;-1;0;home;;24242.0;True;False
142355;142355;1;0;1;work;24842.0;65342.0;False;False
142355;142355;2;1;2;home;66062.0;78842.0;False;False
142355;142355;3;2;3;other;79442.0;79562.0;False;False
142355;142355;4;3;-1;home;80342.0;;False;True
142357;142357;0;-1;0;home;;28142.0;True;False
142357;142357;1;0;1;education;28742.0;44942.0;False;False
142357;142357;2;1;2;home;45542.0;47942.0;False;False
142357;142357;3;2;3;education;48542.0;62942.0;False;False
142357;142357;4;3;-1;home;63542.0;;False;True
142359;142359;0;-1;0;home;;27270.0;True;False
142359;142359;1;0;1;work;29070.0;58170.0;False;False
142359;142359;2;1;-1;home;60270.0;;False;True
142388;142388;0;-1;0;home;;28661.0;True;False
142388;142388;1;0;1;education;30461.0;45461.0;False;False
142388;142388;2;1;2;home;46361.0;48761.0;False;False
142388;142388;3;2;3;education;49961.0;67061.0;False;False
142388;142388;4;3;-1;home;68261.0;;False;True
142411;142411;0;-1;0;home;;19522.0;True;False
142411;142411;1;0;1;work;21322.0;22522.0;False;False
142411;142411;2;1;2;work;23722.0;24922.0;False;False
142411;142411;3;2;3;work;25522.0;26122.0;False;False
142411;142411;4;3;4;work;27622.0;42022.0;False;False
142411;142411;5;4;5;work;42922.0;43522.0;False;False
142411;142411;6;5;6;work;44722.0;45322.0;False;False
142411;142411;7;6;7;work;45922.0;47122.0;False;False
142411;142411;8;7;8;home;48322.0;51022.0;False;False
142411;142411;9;8;9;work;51622.0;52222.0;False;False
142411;142411;10;9;10;work;53422.0;55522.0;False;False
142411;142411;11;10;-1;home;56722.0;;False;True
142458;142458;0;-1;0;home;;45124.0;True;False
142458;142458;1;0;1;education;46624.0;63124.0;False;False
142458;142458;2;1;2;home;64624.0;65824.0;False;False
142458;142458;3;2;-1;home;66544.0;;False;True
142513;142513;0;-1;0;home;;29399.0;True;False
142513;142513;1;0;1;shop;31199.0;32099.0;False;False
142513;142513;2;1;2;leisure;35699.0;68099.0;False;False
142513;142513;3;2;-1;leisure;89699.0;;False;True
142540;142540;0;-1;0;home;;43378.0;True;False
142540;142540;1;0;1;shop;44278.0;45478.0;False;False
142540;142540;2;1;2;home;46378.0;55078.0;False;False
142540;142540;3;2;3;other;55378.0;55678.0;False;False
142540;142540;4;3;-1;home;55978.0;;False;True
142563;142563;0;-1;0;home;;33663.0;True;False
142563;142563;1;0;1;work;34083.0;56163.0;False;False
142563;142563;2;1;2;shop;56463.0;57363.0;False;False
142563;142563;3;2;3;home;57663.0;63363.0;False;False
142563;142563;4;3;4;leisure;64143.0;71463.0;False;False
142563;142563;5;4;-1;home;72063.0;;False;True
142566;142566;0;-1;0;work;;26003.0;True;False
142566;142566;1;0;-1;home;26963.0;;False;True
142567;142567;0;-1;0;home;;26292.0;True;False
142567;142567;1;0;1;work;27792.0;61392.0;False;False
142567;142567;2;1;2;shop;61692.0;62292.0;False;False
142567;142567;3;2;3;other;62592.0;63492.0;False;False
142567;142567;4;3;4;leisure;64392.0;73092.0;False;False
142567;142567;5;4;-1;home;74892.0;;False;True
142579;142579;0;-1;0;leisure;;55573.0;True;False
142579;142579;1;0;-1;home;66373.0;;False;True
142583;142583;0;-1;0;home;;59234.0;True;False
142583;142583;1;0;1;work;60374.0;77294.0;False;False
142583;142583;2;1;-1;home;78074.0;;False;True
142597;142597;0;-1;0;home;;22194.0;True;False
142597;142597;1;0;1;work;23094.0;49494.0;False;False
142597;142597;2;1;2;home;50394.0;55314.0;False;False
142597;142597;3;2;3;work;56094.0;76794.0;False;False
142597;142597;4;3;-1;home;77694.0;;False;True
142642;142642;0;-1;0;home;;40178.0;True;False
142642;142642;1;0;1;home;41558.0;42098.0;False;False
142642;142642;2;1;2;work;42398.0;62798.0;False;False
142642;142642;3;2;3;other;63158.0;63938.0;False;False
142642;142642;4;3;-1;home;66398.0;;False;True
142694;142694;0;-1;0;home;;29472.0;True;False
142694;142694;1;0;1;education;33072.0;58272.0;False;False
142694;142694;2;1;-1;home;61872.0;;False;True
142702;142702;0;-1;0;home;;32511.0;True;False
142702;142702;1;0;1;work;35211.0;45711.0;False;False
142702;142702;2;1;2;leisure;46311.0;48711.0;False;False
142702;142702;3;2;3;work;49311.0;70011.0;False;False
142702;142702;4;3;-1;home;73311.0;;False;True
142725;142725;0;-1;0;home;;33336.0;True;False
142725;142725;1;0;1;work;33936.0;45036.0;False;False
142725;142725;2;1;2;home;45636.0;50436.0;False;False
142725;142725;3;2;3;work;51036.0;68736.0;False;False
142725;142725;4;3;4;leisure;69336.0;77436.0;False;False
142725;142725;5;4;-1;home;77736.0;;False;True
142730;142730;0;-1;0;home;;31192.0;True;False
142730;142730;1;0;1;other;32692.0;35092.0;False;False
142730;142730;2;1;2;other;35692.0;37492.0;False;False
142730;142730;3;2;3;other;38092.0;38152.0;False;False
142730;142730;4;3;4;home;39292.0;41692.0;False;False
142730;142730;5;4;5;other;42292.0;42592.0;False;False
142730;142730;6;5;6;home;43492.0;48892.0;False;False
142730;142730;7;6;7;other;49192.0;49252.0;False;False
142730;142730;8;7;-1;home;49492.0;;False;True
142751;142751;0;-1;0;home;;27973.0;True;False
142751;142751;1;0;1;education;29173.0;39973.0;False;False
142751;142751;2;1;2;home;41173.0;48973.0;False;False
142751;142751;3;2;3;education;50473.0;61573.0;False;False
142751;142751;4;3;-1;home;63373.0;;False;True
142761;142761;0;-1;0;home;;15959.0;True;False
142761;142761;1;0;1;work;17459.0;44459.0;False;False
142761;142761;2;1;2;home;46259.0;48359.0;False;False
142761;142761;3;2;3;other;48959.0;49079.0;False;False
142761;142761;4;3;4;home;49559.0;50759.0;False;False
142761;142761;5;4;5;shop;51359.0;54359.0;False;False
142761;142761;6;5;6;home;54959.0;58559.0;False;False
142761;142761;7;6;7;other;59159.0;59759.0;False;False
142761;142761;8;7;-1;home;60059.0;;False;True
142767;142767;0;-1;0;home;;28236.0;True;False
142767;142767;1;0;1;work;29436.0;61836.0;False;False
142767;142767;2;1;-1;home;63036.0;;False;True
142768;142768;0;-1;0;home;;39296.0;True;False
142768;142768;1;0;1;shop;39596.0;41096.0;False;False
142768;142768;2;1;2;home;41396.0;53696.0;False;False
142768;142768;3;2;3;shop;55496.0;60296.0;False;False
142768;142768;4;3;4;home;62096.0;62696.0;False;False
142768;142768;5;4;-1;work;65396.0;;False;True
142772;142772;0;-1;0;home;;24982.0;True;False
142772;142772;1;0;1;work;29482.0;66382.0;False;False
142772;142772;2;1;-1;home;71782.0;;False;True
142787;142787;0;-1;0;home;;25307.0;True;False
142787;142787;1;0;1;work;27107.0;61307.0;False;False
142787;142787;2;1;-1;home;63107.0;;False;True
142793;142793;0;-1;0;home;;69726.0;True;False
142793;142793;1;0;1;leisure;70626.0;70686.0;False;False
142793;142793;2;1;-1;home;71526.0;;False;True
142828;142828;0;-1;0;home;;14452.0;True;False
142828;142828;1;0;-1;work;15052.0;;False;True
142835;142835;0;-1;0;home;;43204.0;True;False
142835;142835;1;0;1;other;43624.0;44404.0;False;False
142835;142835;2;1;2;shop;44704.0;45004.0;False;False
142835;142835;3;2;3;home;45304.0;45904.0;False;False
142835;142835;4;3;4;work;47104.0;76504.0;False;False
142835;142835;5;4;-1;home;77704.0;;False;True
142848;142848;0;-1;0;home;;36150.0;True;False
142848;142848;1;0;1;other;38850.0;39750.0;False;False
142848;142848;2;1;2;shop;41550.0;43950.0;False;False
142848;142848;3;2;-1;home;45150.0;;False;True
142857;142857;0;-1;0;home;;60591.0;True;False
142857;142857;1;0;1;other;64191.0;66891.0;False;False
142857;142857;2;1;2;shop;67791.0;76791.0;False;False
142857;142857;3;2;-1;home;79491.0;;False;True
142910;142910;0;-1;0;home;;33059.0;True;False
142910;142910;1;0;1;work;33959.0;54659.0;False;False
142910;142910;2;1;2;other;59459.0;60959.0;False;False
142910;142910;3;2;-1;home;62159.0;;False;True
142911;142911;0;-1;0;home;;61604.0;True;False
142911;142911;1;0;1;shop;62204.0;63404.0;False;False
142911;142911;2;1;2;shop;64304.0;67904.0;False;False
142911;142911;3;2;-1;home;68804.0;;False;True
142962;142962;0;-1;0;home;;33388.0;True;False
142962;142962;1;0;1;work;33688.0;65788.0;False;False
142962;142962;2;1;2;home;66088.0;66388.0;False;False
142962;142962;3;2;3;other;66988.0;68488.0;False;False
142962;142962;4;3;-1;home;69088.0;;False;True
143025;143025;0;-1;0;home;;20367.0;True;False
143025;143025;1;0;1;work;23067.0;58167.0;False;False
143025;143025;2;1;2;other;60867.0;61167.0;False;False
143025;143025;3;2;-1;home;61467.0;;False;True
143045;143045;0;-1;0;home;;28983.0;True;False
143045;143045;1;0;1;work;29883.0;31683.0;False;False
143045;143045;2;1;2;work;32583.0;46983.0;False;False
143045;143045;3;2;3;work;47883.0;51483.0;False;False
143045;143045;4;3;4;work;52383.0;64383.0;False;False
143045;143045;5;4;-1;home;64683.0;;False;True
143056;143056;0;-1;0;home;;28641.0;True;False
143056;143056;1;0;1;other;28941.0;29541.0;False;False
143056;143056;2;1;2;home;29841.0;39441.0;False;False
143056;143056;3;2;3;other;39741.0;40341.0;False;False
143056;143056;4;3;4;home;40641.0;46641.0;False;False
143056;143056;5;4;5;other;46941.0;47841.0;False;False
143056;143056;6;5;6;home;48141.0;57441.0;False;False
143056;143056;7;6;7;other;57741.0;58341.0;False;False
143056;143056;8;7;-1;home;58641.0;;False;True
143060;143060;0;-1;0;home;;23011.0;True;False
143060;143060;1;0;1;work;24211.0;64411.0;False;False
143060;143060;2;1;-1;home;65611.0;;False;True
143084;143084;0;-1;0;home;;33137.0;True;False
143084;143084;1;0;1;work;34337.0;67337.0;False;False
143084;143084;2;1;-1;home;69137.0;;False;True
143086;143086;0;-1;0;home;;28137.0;True;False
143086;143086;1;0;1;work;40737.0;47937.0;False;False
143086;143086;2;1;2;work;50937.0;56037.0;False;False
143086;143086;3;2;3;home;67737.0;68337.0;False;False
143086;143086;4;3;4;shop;68457.0;69537.0;False;False
143086;143086;5;4;-1;home;69837.0;;False;True
143089;143089;0;-1;0;home;;15717.0;True;False
143089;143089;1;0;1;work;16617.0;44517.0;False;False
143089;143089;2;1;2;home;45417.0;48117.0;False;False
143089;143089;3;2;3;work;49017.0;80517.0;False;False
143089;143089;4;3;-1;home;81417.0;;False;True
143158;143158;0;-1;0;home;;23907.0;True;False
143158;143158;1;0;1;leisure;25707.0;27027.0;False;False
143158;143158;2;1;2;work;28107.0;62847.0;False;False
143158;143158;3;2;3;home;63987.0;64707.0;False;False
143158;143158;4;3;4;leisure;66207.0;66207.0;False;False
143158;143158;5;4;-1;home;67707.0;;False;True
143179;143179;0;-1;0;work;;30913.0;True;False
143179;143179;1;0;1;work;32113.0;59713.0;False;False
143179;143179;2;1;-1;home;77413.0;;False;True
143211;143211;0;-1;0;home;;22126.0;True;False
143211;143211;1;0;1;work;23626.0;59926.0;False;False
143211;143211;2;1;-1;home;61726.0;;False;True
143219;143219;0;-1;0;home;;26209.0;True;False
143219;143219;1;0;1;work;28609.0;74809.0;False;False
143219;143219;2;1;-1;home;76609.0;;False;True
143229;143229;0;-1;0;home;;25331.0;True;False
143229;143229;1;0;1;work;27131.0;63131.0;False;False
143229;143229;2;1;-1;home;64931.0;;False;True
143254;143254;0;-1;0;home;;24868.0;True;False
143254;143254;1;0;1;work;29368.0;66268.0;False;False
143254;143254;2;1;-1;home;71668.0;;False;True
143289;143289;0;-1;0;home;;25140.0;True;False
143289;143289;1;0;1;work;26040.0;62160.0;False;False
143289;143289;2;1;-1;home;63000.0;;False;True
143344;143344;0;-1;0;home;;28392.0;True;False
143344;143344;1;0;1;work;29592.0;57192.0;False;False
143344;143344;2;1;-1;home;58392.0;;False;True
143366;143366;0;-1;0;home;;30194.0;True;False
143366;143366;1;0;1;work;31394.0;47294.0;False;False
143366;143366;2;1;2;leisure;49694.0;58094.0;False;False
143366;143366;3;2;3;other;60494.0;61094.0;False;False
143366;143366;4;3;4;home;62294.0;63494.0;False;False
143366;143366;5;4;5;shop;64394.0;67094.0;False;False
143366;143366;6;5;6;leisure;68894.0;70694.0;False;False
143366;143366;7;6;-1;home;72194.0;;False;True
143379;143379;0;-1;0;work;;22970.0;True;False
143379;143379;1;0;1;work;28310.0;60830.0;False;False
143379;143379;2;1;-1;home;66170.0;;False;True
143384;143384;0;-1;0;home;;80580.0;True;False
143384;143384;1;0;1;leisure;81480.0;87780.0;False;False
143384;143384;2;1;-1;home;88680.0;;False;True
143395;143395;0;-1;0;home;;21700.0;True;False
143395;143395;1;0;1;work;22000.0;47800.0;False;False
143395;143395;2;1;2;home;48100.0;52300.0;False;False
143395;143395;3;2;3;leisure;53200.0;60400.0;False;False
143395;143395;4;3;4;home;61300.0;65800.0;False;False
143395;143395;5;4;5;other;66700.0;67900.0;False;False
143395;143395;6;5;6;shop;68800.0;71200.0;False;False
143395;143395;7;6;-1;home;71800.0;;False;True
143397;143397;0;-1;0;home;;28478.0;True;False
143397;143397;1;0;1;work;29438.0;36638.0;False;False
143397;143397;2;1;2;work;37238.0;42998.0;False;False
143397;143397;3;2;3;home;43838.0;50018.0;False;False
143397;143397;4;3;4;work;50798.0;63878.0;False;False
143397;143397;5;4;-1;home;64718.0;;False;True
143402;143402;0;-1;0;home;;27044.0;True;False
143402;143402;1;0;1;work;28844.0;61244.0;False;False
143402;143402;2;1;-1;home;63944.0;;False;True
143413;143413;0;-1;0;home;;28087.0;True;False
143413;143413;1;0;1;work;30187.0;64087.0;False;False
143413;143413;2;1;2;home;66187.0;70387.0;False;False
143413;143413;3;2;3;leisure;72787.0;82387.0;False;False
143413;143413;4;3;-1;home;84787.0;;False;True
143422;143422;0;-1;0;home;;31884.0;True;False
143422;143422;1;0;1;other;32184.0;32784.0;False;False
143422;143422;2;1;2;home;33144.0;42744.0;False;False
143422;143422;3;2;3;work;42804.0;52464.0;False;False
143422;143422;4;3;4;work;53724.0;58404.0;False;False
143422;143422;5;4;5;work;59724.0;80544.0;False;False
143422;143422;6;5;-1;home;80604.0;;False;True
143463;143463;0;-1;0;home;;28797.0;True;False
143463;143463;1;0;1;work;32397.0;65997.0;False;False
143463;143463;2;1;-1;home;70497.0;;False;True
143524;143524;0;-1;0;home;;27372.0;True;False
143524;143524;1;0;1;other;27672.0;27912.0;False;False
143524;143524;2;1;2;work;28632.0;42852.0;False;False
143524;143524;3;2;3;leisure;43032.0;45072.0;False;False
143524;143524;4;3;4;work;45312.0;58152.0;False;False
143524;143524;5;4;5;other;58872.0;59112.0;False;False
143524;143524;6;5;6;home;59712.0;60072.0;False;False
143524;143524;7;6;7;leisure;60732.0;65172.0;False;False
143524;143524;8;7;8;shop;65532.0;67272.0;False;False
143524;143524;9;8;-1;home;67812.0;;False;True
143529;143529;0;-1;0;home;;27685.0;True;False
143529;143529;1;0;1;work;29665.0;44485.0;False;False
143529;143529;2;1;2;leisure;45205.0;48505.0;False;False
143529;143529;3;2;3;work;48805.0;65905.0;False;False
143529;143529;4;3;-1;home;68305.0;;False;True
143537;143537;0;-1;0;home;;65328.0;True;False
143537;143537;1;0;1;shop;66828.0;73428.0;False;False
143537;143537;2;1;-1;home;74628.0;;False;True
143548;143548;0;-1;0;home;;34301.0;True;False
143548;143548;1;0;1;work;35201.0;64901.0;False;False
143548;143548;2;1;-1;home;66701.0;;False;True
143556;143556;0;-1;0;home;;26674.0;True;False
143556;143556;1;0;1;work;26974.0;41674.0;False;False
143556;143556;2;1;2;home;41974.0;44674.0;False;False
143556;143556;3;2;3;work;44974.0;57874.0;False;False
143556;143556;4;3;4;shop;58174.0;59974.0;False;False
143556;143556;5;4;5;home;60274.0;67774.0;False;False
143556;143556;6;5;6;other;68074.0;68374.0;False;False
143556;143556;7;6;-1;home;68674.0;;False;True
143571;143571;0;-1;0;home;;37547.0;True;False
143571;143571;1;0;1;shop;37667.0;38747.0;False;False
143571;143571;2;1;-1;home;38867.0;;False;True
143578;143578;0;-1;0;home;;30559.0;True;False
143578;143578;1;0;1;other;30679.0;31279.0;False;False
143578;143578;2;1;2;home;31459.0;35959.0;False;False
143578;143578;3;2;3;shop;36559.0;41659.0;False;False
143578;143578;4;3;4;home;42259.0;57859.0;False;False
143578;143578;5;4;5;other;58159.0;58759.0;False;False
143578;143578;6;5;-1;home;60559.0;;False;True
143590;143590;0;-1;0;home;;34719.0;True;False
143590;143590;1;0;1;shop;36519.0;37719.0;False;False
143590;143590;2;1;-1;home;39819.0;;False;True
143607;143607;0;-1;0;home;;32024.0;True;False
143607;143607;1;0;1;shop;32624.0;33824.0;False;False
143607;143607;2;1;2;home;34424.0;64424.0;False;False
143607;143607;3;2;3;shop;65024.0;66224.0;False;False
143607;143607;4;3;-1;home;66824.0;;False;True
143615;143615;0;-1;0;home;;31981.0;True;False
143615;143615;1;0;1;other;32281.0;33181.0;False;False
143615;143615;2;1;2;shop;33781.0;37981.0;False;False
143615;143615;3;2;3;home;38581.0;60481.0;False;False
143615;143615;4;3;4;home;60781.0;61681.0;False;False
143615;143615;5;4;5;shop;61981.0;62281.0;False;False
143615;143615;6;5;6;leisure;62881.0;75181.0;False;False
143615;143615;7;6;-1;home;75781.0;;False;True
143624;143624;0;-1;0;home;;41298.0;True;False
143624;143624;1;0;1;leisure;45798.0;75498.0;False;False
143624;143624;2;1;-1;home;79938.0;;False;True
143635;143635;0;-1;0;home;;30947.0;True;False
143635;143635;1;0;1;home;31247.0;31847.0;False;False
143635;143635;2;1;2;work;33647.0;63347.0;False;False
143635;143635;3;2;3;home;65447.0;66047.0;False;False
143635;143635;4;3;-1;home;66347.0;;False;True
143733;143733;0;-1;0;home;;27295.0;True;False
143733;143733;1;0;1;work;28975.0;60895.0;False;False
143733;143733;2;1;-1;home;62695.0;;False;True
143745;143745;0;-1;0;home;;37272.0;True;False
143745;143745;1;0;1;other;37572.0;38172.0;False;False
143745;143745;2;1;-1;home;38472.0;;False;True
143748;143748;0;-1;0;home;;33788.0;True;False
143748;143748;1;0;1;shop;35288.0;41588.0;False;False
143748;143748;2;1;2;home;43388.0;51788.0;False;False
143748;143748;3;2;3;other;52688.0;57488.0;False;False
143748;143748;4;3;4;leisure;58388.0;58988.0;False;False
143748;143748;5;4;5;other;60188.0;60488.0;False;False
