household_id;car_availability;bicycle_availability;number_of_cars;number_of_bicycles;income;census_household_id
65164;all;all;1;0;0.0;7975
37354;all;all;1;2;0.0;4399
37522;all;all;1;3;0.0;4438
40131;none;all;1;3;0.0;4734
40357;all;all;1;3;0.0;4796
47657;none;all;1;3;0.0;5618
37591;all;all;1;5;0.0;4447
52201;none;all;1;5;0.0;6415
55028;all;all;1;5;0.0;6738
37607;all;all;1;5;0.0;4447
37822;all;all;1;3;0.0;4508
47293;all;all;1;3;0.0;5615
38032;all;all;1;0;0.0;4510
65827;all;all;1;0;0.0;8019
38184;all;all;1;0;0.0;4511
38250;none;all;1;0;0.0;4524
38385;none;all;1;3;0.0;4525
39435;all;all;1;3;0.0;4590
38865;all;all;1;2;0.0;4572
39015;all;all;1;3;0.0;4573
39105;all;all;1;0;0.0;4574
42762;all;all;1;0;0.0;5119
43829;all;all;1;0;0.0;5213
39210;all;all;1;1;0.0;4575
39406;all;none;1;1;0.0;4589
40818;all;all;1;1;0.0;4908
39539;all;all;1;0;0.0;4591
39653;all;all;1;2;0.0;4605
55192;none;all;1;2;0.0;6739
39707;all;all;1;2;0.0;4607
57743;all;all;1;2;0.0;7012
39720;all;all;1;2;0.0;4607
60768;all;all;1;2;0.0;7415
62411;all;all;1;2;0.0;7698
66513;all;none;1;2;0.0;8099
39768;none;all;1;2;0.0;4620
39958;all;all;1;0;0.0;4685
48500;all;all;1;0;0.0;5638
59720;none;all;1;0;0.0;7119
39977;all;all;1;2;0.0;4687
52388;all;all;1;2;0.0;6478
39998;all;all;1;2;0.0;4700
45267;none;all;1;2;0.0;5374
51549;none;all;1;2;0.0;6177
40226;all;all;1;2;0.0;4751
41994;all;all;1;2;0.0;5069
40383;all;all;1;3;0.0;4799
40822;all;all;1;2;0.0;4908
41380;none;all;1;1;0.0;4991
41641;all;all;1;2;0.0;5052
45187;none;all;1;2;0.0;5372
64896;all;all;1;2;0.0;7929
41806;all;all;1;2;0.0;5054
45652;all;all;1;2;0.0;5407
47447;all;all;1;2;0.0;5616
60763;all;all;1;2;0.0;7415
41880;all;all;1;3;0.0;5055
41920;all;all;1;0;0.0;5068
42026;all;all;1;0;0.0;5070
64526;all;all;1;0;0.0;7866
67366;none;all;1;0;0.0;8276
42124;none;none;1;1;0.0;5071
43136;all;all;1;1;0.0;5134
43951;all;all;1;1;0.0;5230
44875;all;all;1;1;0.0;5325
46818;all;all;1;1;0.0;5595
48628;all;all;1;1;0.0;5639
52335;all;all;1;1;0.0;6470
42201;all;all;1;2;0.0;5100
42278;all;all;1;4;0.0;5108
58181;all;all;1;4;0.0;7019
42335;all;all;1;2;0.0;5116
63074;all;all;1;2;0.0;7775
42363;all;all;1;2;0.0;5116
42402;all;all;1;5;0.0;5116
58861;all;all;1;5;0.0;7085
42649;all;all;1;2;0.0;5118
60666;all;all;1;2;0.0;7377
65229;none;none;1;2;0.0;7976
42854;none;all;1;0;0.0;5132
63711;all;none;1;0;0.0;7795
42909;none;all;1;0;0.0;5132
43065;all;none;1;2;0.0;5133
43314;none;none;1;0;0.0;5143
43528;all;all;1;2;0.0;5172
43789;none;all;1;0;0.0;5199
43908;all;all;1;0;0.0;5228
45538;all;none;1;0;0.0;5390
43911;none;all;1;3;0.0;5228
43963;all;all;1;2;0.0;5230
58384;all;all;1;2;0.0;7037
44012;none;all;1;2;0.0;5244
44217;all;all;1;4;0.0;5263
44346;all;all;1;1;0.0;5278
44426;all;all;1;1;0.0;5292
56739;all;none;1;1;0.0;6798
64871;all;all;1;1;0.0;7919
44544;all;all;1;3;0.0;5295
44558;all;all;1;3;0.0;5295
44609;none;all;1;3;0.0;5308
44629;none;none;1;1;0.0;5308
45084;all;all;1;1;0.0;5358
45158;all;all;1;0;0.0;5372
46447;all;all;1;0;0.0;5568
45394;none;all;1;0;0.0;5381
45561;all;none;1;1;0.0;5391
45662;all;all;1;0;0.0;5420
45727;all;all;1;0;0.0;5438
46517;all;all;1;0;0.0;5575
56530;all;all;1;0;0.0;6779
45813;none;all;1;0;0.0;5468
59027;all;all;1;0;0.0;7096
59824;none;all;1;0;0.0;7135
66249;none;all;1;0;0.0;8086
45828;all;all;1;2;0.0;5470
46099;all;all;1;0;0.0;5516
46182;all;all;1;5;0.0;5518
46211;all;all;1;2;0.0;5519
60882;none;all;1;2;0.0;7437
46248;all;all;1;0;0.0;5535
46429;all;all;1;2;0.0;5565
53303;all;all;1;2;0.0;6617
61848;all;all;1;2;0.0;7618
46444;all;all;1;1;0.0;5567
53958;all;all;1;1;0.0;6696
63248;all;all;1;1;0.0;7777
46621;all;all;1;2;0.0;5577
46662;all;all;1;0;0.0;5578
58190;all;all;1;0;0.0;7019
46672;all;all;1;3;0.0;5578
46707;all;all;1;2;0.0;5578
46908;all;all;1;2;0.0;5596
61349;none;all;1;2;0.0;7519
47224;all;all;1;8;0.0;5615
47234;all;all;1;4;0.0;5615
47368;all;all;1;2;0.0;5616
47408;none;none;1;1;0.0;5616
47474;all;all;1;3;0.0;5616
47606;all;all;1;2;0.0;5617
48856;all;all;1;2;0.0;5658
47751;all;all;1;0;0.0;5618
47853;all;all;1;0;0.0;5619
54646;all;all;1;0;0.0;6736
47998;all;all;1;2;0.0;5635
61724;all;all;1;2;0.0;7596
48017;all;all;1;2;0.0;5635
54032;all;all;1;2;0.0;6713
56612;none;all;1;2;0.0;6795
48095;all;all;1;0;0.0;5635
48420;all;all;1;0;0.0;5637
57060;all;all;1;0;0.0;6875
48149;none;all;1;1;0.0;5636
49339;none;all;1;1;0.0;5755
48218;all;all;1;2;0.0;5636
48297;all;all;1;2;0.0;5636
48435;all;all;1;1;0.0;5637
48552;all;all;1;2;0.0;5638
48723;all;all;1;1;0.0;5639
52183;all;all;1;1;0.0;6397
58503;none;all;1;1;0.0;7038
63636;all;all;1;1;0.0;7795
48841;all;all;1;0;0.0;5657
48855;all;none;1;0;0.0;5658
48872;all;all;1;4;0.0;5659
48892;all;all;1;1;0.0;5665
57525;none;none;1;1;0.0;6959
48942;all;all;1;2;0.0;5676
59767;all;none;1;2;0.0;7119
49271;all;all;1;0;0.0;5737
49284;all;all;1;2;0.0;5738
49340;none;all;1;2;0.0;5755
60223;all;all;1;2;0.0;7239
49380;all;all;1;0;0.0;5757
49400;none;none;1;2;0.0;5758
56945;none;all;1;2;0.0;6839
58274;all;all;1;2;0.0;7035
49568;none;all;1;2;0.0;5779
55240;all;all;1;2;0.0;6739
49609;all;all;1;3;0.0;5795
51473;none;all;1;3;0.0;6158
61337;all;all;1;3;0.0;7519
49667;all;all;1;4;0.0;5798
55449;none;all;1;4;0.0;6755
49990;none;all;1;2;0.0;5875
65009;all;all;1;2;0.0;7945
50141;all;all;1;1;0.0;5896
50236;all;all;1;3;0.0;5915
55517;all;all;1;3;0.0;6756
55732;all;all;1;3;0.0;6757
50834;none;all;1;1;0.0;5959
51074;all;all;1;2;0.0;6056
51185;all;all;1;1;0.0;6096
51680;none;all;1;2;0.0;6196
52001;all;all;1;2;0.0;6285
52265;none;all;1;4;0.0;6455
66417;all;all;1;4;0.0;8097
52409;none;all;1;4;0.0;6488
52648;none;all;1;0;0.0;6537
53925;all;all;1;0;0.0;6695
57541;all;all;1;0;0.0;6969
52728;none;all;1;3;0.0;6555
53365;all;all;1;1;0.0;6618
53380;all;none;1;1;0.0;6618
53510;all;all;1;0;0.0;6635
53628;all;all;1;1;0.0;6637
56606;all;all;1;1;0.0;6795
53747;all;all;1;1;0.0;6639
54071;all;all;1;1;0.0;6716
66971;all;all;1;1;0.0;8195
54296;all;all;1;4;0.0;6735
54436;all;all;1;4;0.0;6735
54365;all;all;1;3;0.0;6735
54780;all;all;1;3;0.0;6737
54903;all;all;1;1;0.0;6738
55146;none;all;1;1;0.0;6739
61095;all;all;1;1;0.0;7494
61397;all;none;1;1;0.0;7536
55201;none;all;1;3;0.0;6739
55269;all;all;1;4;0.0;6745
55271;all;all;1;0;0.0;6745
55493;all;all;1;3;0.0;6755
55543;all;all;1;5;0.0;6756
55600;none;all;1;1;0.0;6756
62152;none;none;1;1;0.0;7678
55702;all;all;1;3;0.0;6757
55759;all;all;1;2;0.0;6757
55850;all;all;1;2;0.0;6757
55982;all;all;1;2;0.0;6758
56004;all;all;1;3;0.0;6758
56463;all;all;1;2;0.0;6778
56684;all;all;1;3;0.0;6797
56799;all;all;1;2;0.0;6799
57820;all;all;1;3;0.0;7015
65254;all;all;1;3;0.0;7977
58424;all;all;1;2;0.0;7037
58506;all;all;1;2;0.0;7038
65546;all;all;1;2;0.0;7999
58510;all;all;1;2;0.0;7038
60877;all;all;1;2;0.0;7437
58534;all;all;1;3;0.0;7038
61965;all;none;1;3;0.0;7638
64837;all;all;1;3;0.0;7917
58787;all;all;1;2;0.0;7076
60570;none;all;1;2;0.0;7355
58874;all;all;1;1;0.0;7087
58926;none;all;1;1;0.0;7095
59550;all;all;1;3;0.0;7116
59637;all;all;1;2;0.0;7118
59649;all;all;1;1;0.0;7118
60060;all;all;1;1;0.0;7159
59692;all;all;1;3;0.0;7118
60073;all;all;1;0;0.0;7159
60117;all;all;1;2;0.0;7178
60324;all;none;1;0;0.0;7295
60731;none;all;1;1;0.0;7397
60987;none;all;1;1;0.0;7459
61065;all;all;1;2;0.0;7478
61232;none;none;1;3;0.0;7509
61691;all;all;1;2;0.0;7589
61896;all;all;1;1;0.0;7635
62900;all;all;1;3;0.0;7757
63116;all;all;1;1;0.0;7775
63125;all;all;1;0;0.0;7776
67071;all;all;1;0;0.0;8219
63234;all;none;1;3;0.0;7777
63523;all;all;1;2;0.0;7779
63726;all;all;1;2;0.0;7796
64644;none;all;1;2;0.0;7879
65434;all;none;1;2;0.0;7995
64645;all;all;1;0;0.0;7879
64995;all;all;1;2;0.0;7939
65053;all;all;1;2;0.0;7956
65399;all;all;1;0;0.0;7994
65758;all;all;1;0;0.0;8017
65775;all;none;1;2;0.0;8018
66028;all;all;1;4;0.0;8037
66481;none;all;1;2;0.0;8099
67316;all;all;1;0;0.0;8261
67452;all;all;1;3;0.0;8279
67481;all;all;1;2;0.0;8279
67488;all;all;1;0;0.0;8288
84731;all;all;1;0;0.0;10432
135033;all;none;1;0;0.0;15724
67510;none;all;1;0;0.0;8290
139011;none;none;1;0;0.0;16089
67574;all;all;1;1;0.0;8302
84946;all;none;1;1;0.0;10447
86251;all;none;1;1;0.0;10575
87495;all;all;1;1;0.0;10814
67600;all;all;1;0;0.0;8308
68237;all;all;1;0;0.0;8338
69502;all;all;1;0;0.0;8433
71720;all;all;1;0;0.0;8937
72898;all;all;1;0;0.0;9011
74541;all;all;1;0;0.0;9155
76501;all;all;1;0;0.0;9442
79032;none;all;1;0;0.0;9755
81004;all;all;1;0;0.0;9975
86773;all;all;1;0;0.0;10722
89255;all;all;1;0;0.0;11015
122696;all;all;1;0;0.0;14809
126067;none;all;1;0;0.0;15005
129918;all;none;1;0;0.0;15126
136764;none;all;1;0;0.0;15968
67603;all;all;1;0;0.0;8308
72731;all;all;1;0;0.0;9010
74855;all;all;1;0;0.0;9179
89196;all;all;1;0;0.0;10998
89864;all;all;1;0;0.0;11057
91258;none;none;1;0;0.0;11171
113278;all;none;1;0;0.0;13556
115425;all;none;1;0;0.0;13847
136709;all;all;1;0;0.0;15966
140762;none;none;1;0;0.0;16285
67641;all;all;1;2;0.0;8313
72141;all;all;1;2;0.0;8963
72550;all;all;1;2;0.0;9009
74778;none;all;1;2;0.0;9178
77310;all;none;1;2;0.0;9586
80888;all;none;1;2;0.0;9974
81897;none;all;1;2;0.0;10070
83176;none;all;1;2;0.0;10358
83615;all;all;1;2;0.0;10391
99573;all;all;1;2;0.0;11767
104268;all;all;1;2;0.0;12557
104378;all;all;1;2;0.0;12559
116755;all;none;1;2;0.0;13886
116855;none;all;1;2;0.0;13888
126334;none;all;1;2;0.0;15007
126425;all;all;1;2;0.0;15008
131378;none;all;1;2;0.0;15295
136039;all;all;1;2;0.0;15888
136687;none;all;1;2;0.0;15965
137952;all;all;1;2;0.0;16047
67687;none;all;1;3;0.0;8314
69558;all;all;1;3;0.0;8435
70769;all;all;1;3;0.0;8673
71397;none;all;1;3;0.0;8889
75488;all;all;1;3;0.0;9226
75527;none;all;1;3;0.0;9227
81569;all;all;1;3;0.0;10007
85968;all;all;1;3;0.0;10566
86007;all;all;1;3;0.0;10567
94712;all;all;1;3;0.0;11377
95220;all;all;1;3;0.0;11457
104279;all;none;1;3;0.0;12557
122295;all;none;1;3;0.0;14727
67694;none;all;1;5;0.0;8314
71417;none;all;1;5;0.0;8890
76356;all;all;1;5;0.0;9394
92708;all;none;1;5;0.0;11283
116766;all;all;1;5;0.0;13886
119163;none;none;1;5;0.0;14088
67712;none;all;1;1;0.0;8314
132800;all;all;1;1;0.0;15365
67719;all;all;1;4;0.0;8314
68290;all;all;1;4;0.0;8338
70930;all;all;1;4;0.0;8697
91487;all;all;1;4;0.0;11227
113890;all;all;1;4;0.0;13613
67733;all;all;1;8;0.0;8314
72832;all;all;1;8;0.0;9010
87827;all;all;1;8;0.0;10839
95714;all;all;1;8;0.0;11489
136268;none;none;1;8;0.0;15928
67742;all;all;1;0;0.0;8314
75197;all;none;1;0;0.0;9202
106344;all;none;1;0;0.0;12598
67780;all;all;1;2;0.0;8315
102400;all;none;1;2;0.0;12428
67787;none;all;1;0;0.0;8315
78716;all;none;1;0;0.0;9706
88435;all;all;1;0;0.0;10902
92121;all;none;1;0;0.0;11275
116932;all;all;1;0;0.0;13889
123638;none;all;1;0;0.0;14886
123658;all;all;1;0;0.0;14886
67793;all;all;1;3;0.0;8315
70521;all;all;1;3;0.0;8603
70592;all;all;1;3;0.0;8627
73759;none;all;1;3;0.0;9033
88743;all;none;1;3;0.0;10934
92445;all;none;1;3;0.0;11281
136693;all;all;1;3;0.0;15965
67814;all;all;1;5;0.0;8315
71791;none;all;1;5;0.0;8938
79311;all;all;1;5;0.0;9779
80309;all;all;1;5;0.0;9943
81819;all;all;1;5;0.0;10054
82012;all;none;1;5;0.0;10086
86923;all;all;1;5;0.0;10743
88672;all;all;1;5;0.0;10931
89899;all;none;1;5;0.0;11057
90359;all;all;1;5;0.0;11065
104263;all;all;1;5;0.0;12557
111432;all;all;1;5;0.0;13357
132121;none;none;1;5;0.0;15335
67818;all;all;1;1;0.0;8315
71815;all;all;1;1;0.0;8938
72876;all;none;1;1;0.0;9011
74171;all;all;1;1;0.0;9083
76440;all;all;1;1;0.0;9419
77280;all;all;1;1;0.0;9585
79031;all;all;1;1;0.0;9755
80449;all;all;1;1;0.0;9958
80993;all;all;1;1;0.0;9975
83380;all;none;1;1;0.0;10374
83612;all;all;1;1;0.0;10391
84189;all;all;1;1;0.0;10423
87785;all;all;1;1;0.0;10839
90543;all;all;1;1;0.0;11089
92735;all;all;1;1;0.0;11283
94238;all;all;1;1;0.0;11353
95675;all;all;1;1;0.0;11489
104314;all;none;1;1;0.0;12558
135269;all;all;1;1;0.0;15767
139811;all;all;1;1;0.0;16206
141535;all;all;1;1;0.0;16366
67827;all;all;1;0;0.0;8319
70610;all;all;1;0;0.0;8637
75685;all;all;1;0;0.0;9237
78774;none;all;1;0;0.0;9718
79805;none;none;1;0;0.0;9838
84476;none;none;1;0;0.0;10430
67871;all;all;1;0;0.0;8325
67874;none;all;1;0;0.0;8325
73930;all;all;1;0;0.0;9045
76039;all;all;1;0;0.0;9287
76698;all;all;1;0;0.0;9478
82288;all;all;1;0;0.0;10111
96533;none;all;1;0;0.0;11543
96780;all;all;1;0;0.0;11575
101635;all;none;1;0;0.0;12167
112531;none;none;1;0;0.0;13437
131747;all;all;1;0;0.0;15306
67889;all;all;1;1;0.0;8325
67937;all;all;1;0;0.0;8326
68977;none;all;1;0;0.0;8351
70871;all;all;1;0;0.0;8685
73421;none;all;1;0;0.0;9022
141118;all;all;1;0;0.0;16307
67974;all;all;1;0;0.0;8327
79853;all;all;1;0;0.0;9839
80055;all;all;1;0;0.0;9911
93602;all;none;1;0;0.0;11317
98849;all;all;1;0;0.0;11677
124130;none;all;1;0;0.0;14906
131833;all;all;1;0;0.0;15309
67984;all;all;1;0;0.0;8327
74933;all;all;1;0;0.0;9189
76213;all;all;1;0;0.0;9358
133559;all;all;1;0;0.0;15388
67993;all;all;1;3;0.0;8327
87521;all;all;1;3;0.0;10815
67995;all;all;1;1;0.0;8327
131962;all;all;1;1;0.0;15317
68015;all;all;1;0;0.0;8327
78146;none;none;1;0;0.0;9646
84648;all;all;1;0;0.0;10431
117876;all;all;1;0;0.0;13907
137368;none;all;1;0;0.0;16037
68044;all;all;1;0;0.0;8332
74753;all;all;1;0;0.0;9178
77289;all;all;1;0;0.0;9585
81001;all;all;1;0;0.0;9975
84169;none;all;1;0;0.0;10423
85743;none;all;1;0;0.0;10550
93816;all;all;1;0;0.0;11337
68067;all;all;1;0;0.0;8334
68092;all;all;1;1;0.0;8337
72976;all;all;1;1;0.0;9011
68104;all;all;1;0;0.0;8337
104385;all;all;1;0;0.0;12559
68109;none;all;1;0;0.0;8337
68262;all;all;1;0;0.0;8338
76439;all;all;1;0;0.0;9419
68115;none;all;1;5;0.0;8337
74593;none;all;1;5;0.0;9172
68122;all;all;1;5;0.0;8337
131289;all;all;1;5;0.0;15289
138991;none;none;1;5;0.0;16086
68136;all;all;1;1;0.0;8337
72869;all;all;1;1;0.0;9011
89596;all;all;1;1;0.0;11051
94864;all;all;1;1;0.0;11409
96730;all;all;1;1;0.0;11561
104380;all;all;1;1;0.0;12559
120543;all;all;1;1;0.0;14288
126339;all;all;1;1;0.0;15007
68137;none;all;1;0;0.0;8337
68163;all;all;1;1;0.0;8337
72397;none;all;1;1;0.0;9004
81923;all;all;1;1;0.0;10071
68177;none;all;1;6;0.0;8337
69404;none;all;1;6;0.0;8411
76278;none;all;1;6;0.0;9371
77991;all;all;1;6;0.0;9635
80997;all;all;1;6;0.0;9975
81904;all;all;1;6;0.0;10070
92374;all;none;1;6;0.0;11281
96608;all;all;1;6;0.0;11553
96999;all;all;1;6;0.0;11597
111168;all;all;1;6;0.0;13334
113649;all;all;1;6;0.0;13590
121755;all;all;1;6;0.0;14486
132968;all;all;1;6;0.0;15369
68238;none;all;1;2;0.0;8338
68489;all;all;1;2;0.0;8339
72112;none;all;1;2;0.0;8961
77605;none;all;1;2;0.0;9610
78830;all;none;1;2;0.0;9730
109235;all;all;1;2;0.0;12885
121444;none;all;1;2;0.0;14447
131259;all;none;1;2;0.0;15288
141526;all;all;1;2;0.0;16366
68258;all;all;1;0;0.0;8338
71006;all;all;1;0;0.0;8723
76051;all;all;1;0;0.0;9297
79039;all;all;1;0;0.0;9755
85849;all;all;1;0;0.0;10563
90900;none;all;1;0;0.0;11123
98233;all;all;1;0;0.0;11663
101060;none;none;1;0;0.0;12044
104281;all;all;1;0;0.0;12557
139549;all;all;1;0;0.0;16169
68268;all;all;1;0;0.0;8338
71213;all;all;1;0;0.0;8841
77363;all;all;1;0;0.0;9587
101374;all;all;1;0;0.0;12108
68319;none;all;1;4;0.0;8338
72211;all;all;1;4;0.0;8985
75182;all;all;1;4;0.0;9202
98135;none;none;1;4;0.0;11660
68320;all;all;1;0;0.0;8338
104769;all;all;1;0;0.0;12566
68321;all;all;1;2;0.0;8338
68362;all;all;1;0;0.0;8338
87776;all;none;1;0;0.0;10839
122294;all;none;1;0;0.0;14726
68410;all;all;1;1;0.0;8339
70484;all;all;1;1;0.0;8601
72674;all;all;1;1;0.0;9010
76428;all;all;1;1;0.0;9418
77986;none;all;1;1;0.0;9635
83181;all;all;1;1;0.0;10359
92091;all;all;1;1;0.0;11273
92370;all;all;1;1;0.0;11281
93730;all;none;1;1;0.0;11331
115420;all;none;1;1;0.0;13847
123695;all;none;1;1;0.0;14887
131210;none;all;1;1;0.0;15287
141547;all;all;1;1;0.0;16367
68445;none;all;1;0;0.0;8339
140813;all;all;1;0;0.0;16288
68463;none;all;1;0;0.0;8339
78518;all;all;1;0;0.0;9681
119696;all;all;1;0;0.0;14166
130145;all;none;1;0;0.0;15167
68486;none;all;1;1;0.0;8339
78549;all;all;1;1;0.0;9682
80922;all;none;1;1;0.0;9974
86636;all;none;1;1;0.0;10679
116905;all;none;1;1;0.0;13889
117066;all;all;1;1;0.0;13897
126599;all;none;1;1;0.0;15009
129762;all;all;1;1;0.0;15086
131397;all;all;1;1;0.0;15298
68507;all;all;1;0;0.0;8339
68531;all;all;1;4;0.0;8339
69367;all;all;1;4;0.0;8403
75401;all;all;1;4;0.0;9225
77771;all;none;1;4;0.0;9633
83765;all;all;1;4;0.0;10418
86995;all;all;1;4;0.0;10758
87753;all;all;1;4;0.0;10838
93731;all;none;1;4;0.0;11331
96759;all;none;1;4;0.0;11569
102217;all;all;1;4;0.0;12397
119175;all;all;1;4;0.0;14096
136756;all;none;1;4;0.0;15968
68539;none;all;1;0;0.0;8343
68541;all;all;1;1;0.0;8343
73250;none;all;1;1;0.0;9021
81494;all;all;1;1;0.0;9994
86652;all;none;1;1;0.0;10686
68564;all;all;1;0;0.0;8345
68578;all;all;1;0;0.0;8347
98500;all;all;1;0;0.0;11672
105234;none;none;1;0;0.0;12571
68619;all;all;1;1;0.0;8349
86455;none;all;1;1;0.0;10619
68636;all;all;1;1;0.0;8349
134388;none;all;1;1;0.0;15555
68659;all;all;1;0;0.0;8349
71278;none;all;1;0;0.0;8855
73130;all;all;1;0;0.0;9021
74479;all;all;1;0;0.0;9143
128121;all;none;1;0;0.0;15025
130673;all;all;1;0;0.0;15266
141200;all;all;1;0;0.0;16315
68674;none;all;1;3;0.0;8349
88150;none;none;1;3;0.0;10862
117964;all;all;1;3;0.0;13909
68676;all;all;1;0;0.0;8349
68733;none;all;1;3;0.0;8349
78287;all;all;1;3;0.0;9647
83570;all;all;1;3;0.0;10383
93984;none;all;1;3;0.0;11341
94455;all;all;1;3;0.0;11357
68755;none;all;1;2;0.0;8349
72352;all;all;1;2;0.0;8999
73244;all;all;1;2;0.0;9021
89678;all;none;1;2;0.0;11053
129841;all;all;1;2;0.0;15116
68767;all;all;1;0;0.0;8350
72024;all;all;1;0;0.0;8950
88044;all;all;1;0;0.0;10847
105980;all;all;1;0;0.0;12580
68788;all;all;1;0;0.0;8350
70298;all;all;1;0;0.0;8542
71535;all;all;1;0;0.0;8903
73536;all;all;1;0;0.0;9023
79453;none;none;1;0;0.0;9791
83531;all;all;1;0;0.0;10382
92149;all;none;1;0;0.0;11279
68806;all;all;1;1;0.0;8350
68851;all;all;1;0;0.0;8350
128358;all;all;1;0;0.0;15028
128359;all;all;1;0;0.0;15028
131832;all;all;1;0;0.0;15309
68932;none;all;1;4;0.0;8350
70968;all;all;1;4;0.0;8710
87981;all;all;1;4;0.0;10846
102310;all;all;1;4;0.0;12415
68936;none;all;1;2;0.0;8350
79113;all;none;1;2;0.0;9765
100133;all;all;1;2;0.0;11871
124142;all;all;1;2;0.0;14907
68958;all;all;1;0;0.0;8351
82381;all;all;1;0;0.0;10142
82956;all;all;1;0;0.0;10318
87547;all;all;1;0;0.0;10815
90949;all;none;1;0;0.0;11125
106086;all;none;1;0;0.0;12583
110498;all;all;1;0;0.0;13244
112737;none;none;1;0;0.0;13469
118177;all;all;1;0;0.0;13918
68974;all;none;1;2;0.0;8351
74096;none;all;1;2;0.0;9069
74450;all;none;1;2;0.0;9141
76462;all;all;1;2;0.0;9430
84492;all;all;1;2;0.0;10430
115848;all;none;1;2;0.0;13866
118148;all;all;1;2;0.0;13915
68997;all;all;1;4;0.0;8351
68998;all;all;1;0;0.0;8351
69045;all;all;1;0;0.0;8351
81448;none;all;1;0;0.0;9983
117869;all;all;1;0;0.0;13907
118811;none;all;1;0;0.0;14025
69005;all;all;1;2;0.0;8351
117866;none;all;1;2;0.0;13907
122379;none;none;1;2;0.0;14746
69017;none;all;1;0;0.0;8351
78767;all;all;1;0;0.0;9718
78898;all;none;1;0;0.0;9742
84512;none;all;1;0;0.0;10430
103212;all;none;1;0;0.0;12486
121836;none;all;1;0;0.0;14506
69021;all;all;1;0;0.0;8351
93138;all;all;1;0;0.0;11287
69035;all;all;1;3;0.0;8351
69037;all;all;1;2;0.0;8351
69983;all;all;1;2;0.0;8517
85659;all;all;1;2;0.0;10542
89183;all;all;1;2;0.0;10991
91418;all;none;1;2;0.0;11205
93616;all;all;1;2;0.0;11319
107820;all;all;1;2;0.0;12798
121946;all;all;1;2;0.0;14548
128103;all;all;1;2;0.0;15025
69047;all;all;1;4;0.0;8351
70038;all;all;1;4;0.0;8519
74122;all;all;1;4;0.0;9071
82431;all;none;1;4;0.0;10158
95126;all;all;1;4;0.0;11445
120636;all;all;1;4;0.0;14309
69075;all;all;1;3;0.0;8351
103054;none;all;1;3;0.0;12476
69081;all;all;1;3;0.0;8351
71480;all;all;1;3;0.0;8901
75702;all;all;1;3;0.0;9238
69228;all;all;1;1;0.0;8375
69236;all;all;1;4;0.0;8375
81319;all;none;1;4;0.0;9982
133602;all;none;1;4;0.0;15389
69238;none;none;1;5;0.0;8375
70327;all;all;1;5;0.0;8543
82260;none;all;1;5;0.0;10110
82641;all;all;1;5;0.0;10203
114856;all;all;1;5;0.0;13799
138623;all;none;1;5;0.0;16065
69242;all;all;1;3;0.0;8379
72274;all;all;1;3;0.0;8987
76357;all;all;1;3;0.0;9394
76771;all;all;1;3;0.0;9490
77735;all;all;1;3;0.0;9633
86580;none;all;1;3;0.0;10663
91103;all;all;1;3;0.0;11153
92432;all;all;1;3;0.0;11281
96604;all;all;1;3;0.0;11553
98229;all;all;1;3;0.0;11663
101666;all;all;1;3;0.0;12183
107468;all;all;1;3;0.0;12781
122670;all;none;1;3;0.0;14806
131216;all;all;1;3;0.0;15287
132867;all;all;1;3;0.0;15367
69268;all;all;1;3;0.0;8386
72139;all;all;1;3;0.0;8963
76911;all;all;1;3;0.0;9515
80955;all;all;1;3;0.0;9974
82900;all;none;1;3;0.0;10295
91532;all;none;1;3;0.0;11233
91651;all;all;1;3;0.0;11249
93646;all;all;1;3;0.0;11321
94880;all;none;1;3;0.0;11411
121500;all;all;1;3;0.0;14459
126230;none;all;1;3;0.0;15006
69283;none;all;1;0;0.0;8386
69711;none;all;1;0;0.0;8476
79884;all;all;1;0;0.0;9850
83979;all;all;1;0;0.0;10422
84829;all;all;1;0;0.0;10439
126278;all;all;1;0;0.0;15007
141559;all;all;1;0;0.0;16368
69326;all;all;1;2;0.0;8397
69445;all;all;1;2;0.0;8422
120315;all;all;1;2;0.0;14226
133510;all;all;1;2;0.0;15386
69479;all;all;1;3;0.0;8433
138014;all;all;1;3;0.0;16049
69491;all;all;1;3;0.0;8433
83394;all;all;1;3;0.0;10374
91823;all;all;1;3;0.0;11257
69518;all;all;1;3;0.0;8434
116768;all;none;1;3;0.0;13886
123033;all;all;1;3;0.0;14849
126369;all;all;1;3;0.0;15007
69521;all;all;1;0;0.0;8434
69525;all;all;1;5;0.0;8434
104256;all;none;1;5;0.0;12557
69606;all;all;1;0;0.0;8446
70908;all;all;1;0;0.0;8687
69611;all;all;1;2;0.0;8447
72180;all;all;1;2;0.0;8974
72196;all;all;1;2;0.0;8975
76808;all;all;1;2;0.0;9497
81389;all;all;1;2;0.0;9983
83453;all;all;1;2;0.0;10379
84566;all;all;1;2;0.0;10430
90802;all;none;1;2;0.0;11117
95041;all;all;1;2;0.0;11437
96526;none;all;1;2;0.0;11543
109124;all;all;1;2;0.0;12871
110824;none;none;1;2;0.0;13319
113093;all;all;1;2;0.0;13532
128355;none;all;1;2;0.0;15028
69622;all;all;1;5;0.0;8447
69642;all;all;1;0;0.0;8457
71857;none;all;1;0;0.0;8939
72372;all;all;1;0;0.0;9003
75879;all;all;1;0;0.0;9250
76608;all;all;1;0;0.0;9466
80075;all;all;1;0;0.0;9921
89005;none;all;1;0;0.0;10967
